fpr,fnr,threshold
1.0,0.0,3.160078267683275e-05
0.9947368421052631,0.0,3.588329491321929e-05
0.9894736842105263,0.0,4.09246604249347e-05
0.9842105263157894,0.0,5.1046194130321965e-05
0.9789473684210527,0.0,5.151796358404681e-05
0.9736842105263158,0.0,6.130810652393848e-05
0.968421052631579,0.0,6.227861013030633e-05
0.9631578947368421,0.0,6.484011100837961e-05
0.9578947368421052,0.0,0.00011622305464698002
0.9526315789473684,0.0,0.00014716699661221355
0.9473684210526315,0.0,0.00014928195741958916
0.9421052631578948,0.0,0.0001673396909609437
0.9368421052631579,0.0,0.0001680831628618762
0.9315789473684211,0.0,0.00017997686518356204
0.9315789473684211,0.003125,0.00018909813661593944
0.9263157894736842,0.003125,0.00019417742441873997
0.9210526315789473,0.003125,0.0002635562850628048
0.9157894736842105,0.003125,0.00027354221674613655
0.9105263157894737,0.003125,0.0002770149440038949
0.9105263157894737,0.00625,0.0002853641926776618
0.9052631578947369,0.00625,0.00028620142256841063
0.9,0.00625,0.0002910371986217797
0.8947368421052632,0.00625,0.00029134421492926776
0.8894736842105263,0.00625,0.0003084036288782954
0.8842105263157894,0.00625,0.0003114793507847935
0.8842105263157894,0.009375,0.00032110846950672567
0.8842105263157894,0.0125,0.00032380546326749027
0.8789473684210526,0.0125,0.0003435793041717261
0.8736842105263158,0.0125,0.0003563409554772079
0.8736842105263158,0.015625,0.00036697869654744864
0.868421052631579,0.015625,0.0004178463714197278
0.8631578947368421,0.015625,0.00045339183998294175
0.8578947368421053,0.015625,0.000561593275051564
0.8526315789473684,0.015625,0.0005853345501236618
0.8473684210526315,0.015625,0.0006006300100125372
0.8421052631578947,0.015625,0.0006135221919976175
0.8421052631578947,0.01875,0.0006574593717232347
0.8421052631578947,0.021875,0.0006607209797948599
0.8421052631578947,0.025,0.0006807489553466439
0.8421052631578947,0.028125,0.0007263559382408857
0.8368421052631579,0.028125,0.0007957727648317814
0.8368421052631579,0.03125,0.0008072089403867722
0.8368421052631579,0.034375,0.000851379067171365
0.8315789473684211,0.034375,0.0008689636597409844
0.8263157894736842,0.034375,0.0008902921108528972
0.8210526315789474,0.034375,0.0009055492118932307
0.8210526315789474,0.0375,0.0009340863907709718
0.8210526315789474,0.040625,0.0009545666398480535
0.8157894736842105,0.040625,0.0009776708902791142
0.8105263157894737,0.040625,0.0009858786361292005
0.8052631578947368,0.040625,0.0010077693732455373
0.8052631578947368,0.04375,0.0010394254932180047
0.8,0.04375,0.0010456204181537032
0.8,0.046875,0.0010902700014412403
0.7947368421052632,0.046875,0.001185077242553234
0.7947368421052632,0.05,0.0011991560459136963
0.7894736842105263,0.05,0.0013108241837471724
0.7842105263157895,0.05,0.001320582814514637
0.7842105263157895,0.053125,0.001321375253610313
0.7789473684210526,0.053125,0.0014531644992530346
0.7736842105263158,0.053125,0.0015463348245248199
0.7736842105263158,0.05625,0.0016064951196312904
0.7736842105263158,0.059375,0.0016528961714357138
0.7684210526315789,0.059375,0.0016691245837137103
0.7684210526315789,0.0625,0.0016760962316766381
0.7631578947368421,0.0625,0.0017045870190486312
0.7578947368421053,0.0625,0.0017629644135013223
0.7578947368421053,0.065625,0.001805787906050682
0.7578947368421053,0.06875,0.001873812754638493
0.7526315789473684,0.06875,0.001969679491594434
0.7526315789473684,0.071875,0.0020015330519527197
0.7526315789473684,0.075,0.002026788191869855
0.7526315789473684,0.078125,0.002098444616422057
0.7473684210526316,0.078125,0.0021121585741639137
0.7473684210526316,0.08125,0.0021219116169959307
0.7473684210526316,0.084375,0.002174829598516226
0.7421052631578947,0.084375,0.0023615090176463127
0.7368421052631579,0.084375,0.002398516982793808
0.7315789473684211,0.084375,0.0024251125287264585
0.7315789473684211,0.0875,0.0024257367476820946
0.7315789473684211,0.090625,0.002486367477104068
0.7263157894736842,0.090625,0.002515529515221715
0.7210526315789474,0.090625,0.002603826578706503
0.7210526315789474,0.09375,0.002669380512088537
0.7210526315789474,0.096875,0.0027401691768318415
0.7157894736842105,0.096875,0.002798598725348711
0.7157894736842105,0.1,0.0029238122515380383
0.7157894736842105,0.103125,0.002960466081276536
0.7105263157894737,0.103125,0.0030491694342345
0.7105263157894737,0.10625,0.0030502453446388245
0.7105263157894737,0.109375,0.003087672870606184
0.7052631578947368,0.109375,0.003088223747909069
0.7,0.109375,0.0031724595464766026
0.7,0.1125,0.0032060942612588406
0.6947368421052632,0.1125,0.0032200561836361885
0.6947368421052632,0.115625,0.00324934720993042
0.6947368421052632,0.11875,0.003280743258073926
0.6894736842105263,0.11875,0.0032834510784596205
0.6842105263157895,0.11875,0.003332252614200115
0.6789473684210526,0.11875,0.0033931180369108915
0.6736842105263158,0.11875,0.0035966073628515005
0.6736842105263158,0.121875,0.0038031209260225296
0.6684210526315789,0.121875,0.0038610114715993404
0.6684210526315789,0.125,0.003896995447576046
0.6684210526315789,0.128125,0.004008876625448465
0.6631578947368421,0.128125,0.004171126056462526
0.6578947368421053,0.128125,0.004291977733373642
0.6526315789473685,0.128125,0.004405141808092594
0.6473684210526316,0.128125,0.004466626327484846
0.6421052631578947,0.128125,0.004478114191442728
0.6368421052631579,0.128125,0.004522264469414949
0.631578947368421,0.128125,0.005055374465882778
0.6263157894736842,0.128125,0.005122980568557978
0.6263157894736842,0.13125,0.005203858017921448
0.6263157894736842,0.134375,0.0052444906905293465
0.6210526315789474,0.134375,0.005321512930095196
