fpr,fnr,threshold
1.0,0.0,0.0001722529559629038
0.9933333333333333,0.0,0.0004288641212042421
0.9866666666666667,0.0,0.00043266298598609865
0.98,0.0,0.0005009899032302201
0.9733333333333334,0.0,0.000567995070014149
0.9666666666666667,0.0,0.0005748853436671197
0.96,0.0,0.0005826670094393194
0.9533333333333334,0.0,0.0005990888457745314
0.9466666666666667,0.0,0.0006834241794422269
0.94,0.0,0.0007250192575156689
0.9333333333333333,0.0,0.0007261124555952847
0.9266666666666666,0.0,0.0007604775601066649
0.92,0.0,0.000816226121969521
0.9133333333333333,0.0,0.0008260332979261875
0.9066666666666666,0.0,0.0008286273223347962
0.9,0.0,0.0008985914755612612
0.8933333333333333,0.0,0.0009092725813388824
0.8866666666666667,0.0,0.0009204806410707533
0.88,0.0,0.0009291043388657272
0.8733333333333333,0.0,0.0010636324295774102
0.8666666666666667,0.0,0.0010816738940775394
0.86,0.0,0.0010921888751909137
0.8533333333333334,0.0,0.0012451349757611752
0.8466666666666667,0.0,0.0012946700444445014
0.84,0.0,0.0012982244370505214
0.8333333333333334,0.0,0.0013217340456321836
0.8266666666666667,0.0,0.0014106944436207414
0.82,0.0,0.0014890671009197831
0.8133333333333334,0.0,0.0015612483257427812
0.8066666666666666,0.0,0.0015772230690345168
0.8,0.0,0.0015890245558694005
0.7933333333333333,0.0,0.001673033693805337
0.7866666666666666,0.0,0.001941334456205368
0.78,0.0,0.001979114720597863
0.7733333333333333,0.0,0.001993252197280526
0.7666666666666667,0.0,0.0020064362324774265
0.76,0.0,0.0020085645373910666
0.7533333333333333,0.0,0.00207123183645308
0.7466666666666667,0.0,0.002094165189191699
0.74,0.0,0.002136124763637781
0.7333333333333333,0.0,0.002229493809863925
0.7266666666666667,0.0,0.002234536688774824
0.72,0.0,0.002288099378347397
0.7133333333333334,0.0,0.0022893797140568495
0.7066666666666667,0.0,0.0024370572064071894
0.7,0.0,0.002486839657649398
0.6933333333333334,0.0,0.002520124427974224
0.6866666666666666,0.0,0.002548402175307274
0.68,0.0,0.002559397369623184
0.6733333333333333,0.0,0.0025691031478345394
0.6666666666666666,0.0,0.002588581293821335
0.66,0.0,0.0026496120262891054
0.6533333333333333,0.0,0.0027797960210591555
0.6466666666666666,0.0,0.002847313182428479
